epoch;accuracy;loss;lr;precision;val_accuracy;val_loss;val_precision
0;0.4652329683303833;1.0687167644500732;0.008;0.4991825520992279;0.518207311630249;2219.294189453125;0.518207311630249
1;0.4745519757270813;0.8194580078125;0.008;0.5123274326324463;0.523809552192688;2.082113027572632;0.5770751237869263
2;0.4795698821544647;0.7835749983787537;0.008;0.5135908722877502;0.518207311630249;0.8656949400901794;0.518207311630249
3;0.5118279457092285;0.766444206237793;0.008;0.5432339906692505;0.518207311630249;0.9660047888755798;0.518207311630249
4;0.5017921328544617;0.7569505572319031;0.008;0.5385351777076721;0.518207311630249;1.0808182954788208;0.518207311630249
5;0.4935483932495117;0.7752657532691956;0.008;0.5221967697143555;0.518207311630249;0.9392144680023193;0.518207311630249
6;0.5125448107719421;0.778669536113739;0.008;0.5453194379806519;0.518207311630249;0.9894949197769165;0.518207311630249
7;0.5017921328544617;0.7772814631462097;0.008;0.5470527410507202;0.06442577391862869;1.8277647495269775;0.0717131495475769
8;0.5146953463554382;0.7333279848098755;0.008;0.5411819219589233;0.5210084319114685;0.8156212568283081;0.5343283414840698
9;0.5218638181686401;0.7301177382469177;0.008;0.5538461804389954;0.518207311630249;1.0820950269699097;0.518207311630249
10;0.6544802784919739;0.6427037715911865;0.008;0.6882523894309998;0.30812326073646545;1.6187976598739624;0.28378379344940186
11;0.7372759580612183;0.6084370613098145;0.008;0.7655879855155945;0.0476190485060215;6.64994478225708;0.0476190485060215
12;0.7329748868942261;0.5801371932029724;0.008;0.7604413032531738;0.40336135029792786;1.4775854349136353;0.4108761250972748
13;0.7806451320648193;0.5337786674499512;0.008;0.8026615977287292;0.7871148586273193;0.7211883068084717;0.8346154093742371
14;0.8139784932136536;0.46723508834838867;0.008;0.8338334560394287;0.16526611149311066;1.9121160507202148;0.13664595782756805
15;0.8372759819030762;0.44033733010292053;0.008;0.8492947220802307;0.1764705926179886;2.035555124282837;0.15882353484630585
16;0.8462365865707397;0.4121960997581482;0.008;0.8568793535232544;0.8599439859390259;0.4984320104122162;0.8814589381217957
17;0.8440860509872437;0.41817954182624817;0.008;0.855452835559845;0.7787114977836609;0.6104439496994019;0.8143712282180786
18;0.8505376577377319;0.40312880277633667;0.008;0.8588235378265381;0.6246498823165894;0.8867287635803223;0.691525399684906
19;0.8616487383842468;0.3685055673122406;0.008;0.8753227591514587;0.8515406250953674;0.47992151975631714;0.8987341523170471
