epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;39.990108489990234;0.008;1.402958631515503;39.990108489990234;940053376.0;30396.439453125;940053376.0
1;0.03400035202503204;0.008;0.13110747933387756;0.03400035202503204;125216504.0;11139.779296875;125216504.0
2;0.014534082263708115;0.008;0.09648086130619049;0.014534082263708115;158978.703125;396.3598327636719;158978.703125
3;0.015607878565788269;0.008;0.0990864709019661;0.015607878565788269;92.3453140258789;9.105134010314941;92.3453140258789
4;0.013194057159125805;0.008;0.09197001159191132;0.013194057159125805;3.520789861679077;1.8326606750488281;3.520789861679077
5;0.015997573733329773;0.008;0.10135852545499802;0.015997573733329773;0.2541010081768036;0.459957093000412;0.2541010081768036
6;0.014120329171419144;0.008;0.0950373187661171;0.014120329171419144;0.010822958312928677;0.0793294906616211;0.010822958312928677
7;0.00820526760071516;0.008;0.06992779672145844;0.00820526760071516;0.0562497116625309;0.21855957806110382;0.0562497116625309
8;0.00685598561540246;0.008;0.06531190127134323;0.00685598561540246;0.04950571805238724;0.20685958862304688;0.04950571805238724
9;0.006457568611949682;0.008;0.062287457287311554;0.006457568611949682;0.14413470029830933;0.37241747975349426;0.14413470029830933
10;0.005130444653332233;0.008;0.054893217980861664;0.005130444653332233;0.1255486011505127;0.34658190608024597;0.1255486011505127
11;0.00424136221408844;0.008;0.04974532127380371;0.00424136221408844;0.22231142222881317;0.4658268094062805;0.22231142222881317
12;0.004278200212866068;0.008;0.04899100214242935;0.004278200212866068;0.20361340045928955;0.4450627565383911;0.20361340045928955
13;0.0039910245686769485;0.008;0.04726225882768631;0.0039910245686769485;0.3090517222881317;0.5498794317245483;0.3090517222881317
14;0.003995085135102272;0.008;0.047517694532871246;0.003995085135102272;0.57867830991745;0.7561287879943848;0.57867830991745
15;0.004504804965108633;0.008;0.05337536334991455;0.004504804965108633;0.4875974655151367;0.6931180357933044;0.4875974655151367
16;0.003192167030647397;0.008;0.04279196262359619;0.003192167030647397;0.4785870909690857;0.6865558624267578;0.4785870909690857
17;0.003413483500480652;0.008;0.04463139548897743;0.003413483500480652;0.295071542263031;0.5366798043251038;0.295071542263031
18;0.0039015149232000113;0.008;0.04720026254653931;0.0039015149232000113;0.04513963684439659;0.19729982316493988;0.04513963684439659
19;0.002594640711322427;0.008;0.03903554379940033;0.002594640711322427;0.0437370128929615;0.1927170306444168;0.0437370128929615
20;0.002671482739970088;0.008;0.038802944123744965;0.002671482739970088;0.04677262902259827;0.20195971429347992;0.04677262902259827
21;0.004026502370834351;0.008;0.04905372112989426;0.004026502370834351;0.03673018515110016;0.1755169779062271;0.03673018515110016
22;0.0030059884302318096;0.008;0.04175230488181114;0.0030059884302318096;0.05966801941394806;0.2316874861717224;0.05966801941394806
23;0.002374030416831374;0.008;0.03660356625914574;0.002374030416831374;0.061047300696372986;0.23476682603359222;0.061047300696372986
24;0.002997498493641615;0.008;0.042175501585006714;0.002997498493641615;0.10141614824533463;0.30991384387016296;0.10141614824533463
25;0.0030507377814501524;0.008;0.04105357453227043;0.0030507377814501524;0.23447519540786743;0.4775633215904236;0.23447519540786743
26;0.004733504261821508;0.008;0.05150904506444931;0.004733504261821508;0.1864592432975769;0.42699310183525085;0.1864592432975769
27;0.004166335333138704;0.008;0.0505966991186142;0.004166335333138704;0.015859371051192284;0.11600132286548615;0.015859371051192284
28;0.0027839315589517355;0.008;0.04066164046525955;0.0027839315589517355;0.03323444351553917;0.16944347321987152;0.03323444351553917
29;0.0022704650182276964;0.008;0.03532158583402634;0.0022704650182276964;0.015061548911035061;0.11419469863176346;0.015061548911035061
30;0.0019838016014546156;0.008;0.033010803163051605;0.0019838016014546156;0.0058869910426437855;0.06261555105447769;0.0058869910426437855
31;0.0025815933477133512;0.008;0.04008370637893677;0.0025815933477133512;0.008037358522415161;0.07809287309646606;0.008037358522415161
32;0.003116968786343932;0.008;0.043671615421772;0.003116968786343932;0.003296099603176117;0.041514769196510315;0.003296099603176117
33;0.001820249599404633;0.008;0.032114822417497635;0.001820249599404633;0.0018462161533534527;0.029175471514463425;0.0018462161533534527
