epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;67.17750549316406;0.01;2.8601796627044678;67.17750549316406;2016408.125;1315.413818359375;2016408.125
1;5.854933738708496;0.01;2.2249104976654053;5.854933738708496;1987073277952.0;1272153.25;1987073277952.0
2;2.1413230895996094;0.01;1.25197172164917;2.1413230895996094;1053160206499840.0;29056650.0;1053160206499840.0
3;0.8351980447769165;0.01;0.7989692091941833;0.8351980447769165;1.2623250332844032e+16;100105528.0;1.2623250332844032e+16
4;0.19962134957313538;0.01;0.3376142084598541;0.19962134957313538;3.0524551616004096e+16;154956448.0;3.0524551616004096e+16
5;0.3076978027820587;0.01;0.4583856165409088;0.3076978027820587;3.4347224980783104e+16;163843920.0;3.4347224980783104e+16
6;0.0744633823633194;0.01;0.2289457619190216;0.0744633823633194;2.1216927988842496e+16;128427008.0;2.1216927988842496e+16
7;0.061427321285009384;0.01;0.18873165547847748;0.061427321285009384;1.135985026924544e+16;93748720.0;1.135985026924544e+16
8;0.049425363540649414;0.01;0.16068366169929504;0.049425363540649414;5952883191185408.0;67705992.0;5952883191185408.0
9;0.023035172373056412;0.01;0.12113320827484131;0.023035172373056412;2667138452029440.0;45200004.0;2667138452029440.0
10;0.031237173825502396;0.01;0.15699726343154907;0.031237173825502396;1223370699964416.0;30521132.0;1223370699964416.0
11;0.011526661925017834;0.01;0.08246707916259766;0.011526661925017834;512163340877824.0;19668992.0;512163340877824.0
12;0.031893402338027954;0.01;0.15261216461658478;0.031893402338027954;210980990615552.0;12571781.0;210980990615552.0
13;0.03869600594043732;0.01;0.17359495162963867;0.03869600594043732;86100479574016.0;7992344.5;86100479574016.0
14;0.01379004493355751;0.01;0.08878811448812485;0.01379004493355751;35316404584448.0;5089505.5;35316404584448.0
15;0.02130039781332016;0.01;0.11319576948881149;0.02130039781332016;15089150197760.0;3305231.25;15089150197760.0
16;0.010470415465533733;0.01;0.08063267916440964;0.010470415465533733;6373170479104.0;2133642.75;6373170479104.0
17;0.0096006840467453;0.01;0.07601126283407211;0.0096006840467453;2630475317248.0;1359763.375;2630475317248.0
