epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;2.0469202995300293;0.001;1.0317323207855225;2.0469202995300293;0.16240568459033966;0.3575950860977173;0.16240568459033966
1;0.5277329683303833;0.001;0.5952867865562439;0.5277329683303833;0.13860155642032623;0.3241865038871765;0.13860155642032623
2;1.1935323476791382;0.001;0.9648217558860779;1.1935323476791382;0.14791086316108704;0.33732870221138;0.14791086316108704
3;0.1559729427099228;0.001;0.30819568037986755;0.1559729427099228;0.15163129568099976;0.34298980236053467;0.15163129568099976
4;0.15400373935699463;0.001;0.31374281644821167;0.15400373935699463;0.14988596737384796;0.3388864994049072;0.14988596737384796
5;0.13493716716766357;0.001;0.28551119565963745;0.13493716716766357;0.14790233969688416;0.33579039573669434;0.14790233969688416
6;0.07954484224319458;0.001;0.21204189956188202;0.07954484224319458;0.15092121064662933;0.3394816815853119;0.15092121064662933
7;0.10763021558523178;0.001;0.2699170410633087;0.10763021558523178;0.14921912550926208;0.3378002345561981;0.14921912550926208
8;0.06922618299722672;0.001;0.21526198089122772;0.06922618299722672;0.14813165366649628;0.33692407608032227;0.14813165366649628
9;0.05705522745847702;0.001;0.18678683042526245;0.05705522745847702;0.14743663370609283;0.3363727033138275;0.14743663370609283
10;0.05179249495267868;0.001;0.18832294642925262;0.05179249495267868;0.1452646404504776;0.33374667167663574;0.1452646404504776
11;0.05929413437843323;0.001;0.1941463202238083;0.05929413437843323;0.1398027241230011;0.32663169503211975;0.1398027241230011
12;0.07679753750562668;0.001;0.21767525374889374;0.07679753750562668;0.13056354224681854;0.3144901990890503;0.13056354224681854
13;0.05966724827885628;0.001;0.19045574963092804;0.05966724827885628;0.12798495590686798;0.3104666769504547;0.12798495590686798
14;0.07924751192331314;0.001;0.2253616452217102;0.07924751192331314;0.1300269216299057;0.31271615624427795;0.1300269216299057
15;0.07132216542959213;0.001;0.21126118302345276;0.07132216542959213;0.12042679637670517;0.30000820755958557;0.12042679637670517
16;0.0797232985496521;0.001;0.2255459576845169;0.0797232985496521;0.10933927446603775;0.28447940945625305;0.10933927446603775
17;0.04089614748954773;0.001;0.16498233377933502;0.04089614748954773;0.10504838079214096;0.27830031514167786;0.10504838079214096
