epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;103.89909362792969;0.01;7.127870559692383;103.89909362792969;224630304.0;14856.107421875;224630304.0
1;2.2793588638305664;0.01;0.9262120723724365;2.2793588638305664;6930996736.0;82456.28125;6930996736.0
2;0.9661242365837097;0.01;0.8476908206939697;0.9661242365837097;703191238836224.0;26176394.0;703191238836224.0
3;0.76494300365448;0.01;0.8107185363769531;0.76494300365448;1.1849700953030656e+16;107237296.0;1.1849700953030656e+16
4;0.1835450530052185;0.01;0.3393077254295349;0.1835450530052185;3.251764836958208e+16;177352944.0;3.251764836958208e+16
5;0.19892843067646027;0.01;0.396493136882782;0.19892841577529907;3.4160735353307136e+16;181513808.0;3.4160735353307136e+16
6;0.06285958737134933;0.01;0.20064696669578552;0.06285958737134933;2.031654607729459e+16;139803456.0;2.031654607729459e+16
7;0.08439797908067703;0.01;0.2727184295654297;0.08439797908067703;9509876858355712.0;95493216.0;9509876858355712.0
8;0.06300889700651169;0.01;0.21583153307437897;0.06300889700651169;3699936621232128.0;59449592.0;3699936621232128.0
9;0.01887967623770237;0.01;0.1070985347032547;0.01887967623770237;1312060432449536.0;35360288.0;1312060432449536.0
10;0.03611615672707558;0.01;0.14394347369670868;0.03611615672707558;439204865638400.0;20433486.0;439204865638400.0
11;0.011585730127990246;0.01;0.08813633769750595;0.011585730127990246;137085994401792.0;11401473.0;137085994401792.0
12;0.03416576236486435;0.01;0.15572252869606018;0.03416576236486435;41473009516544.0;6267318.0;41473009516544.0
13;0.01273770909756422;0.01;0.08772360533475876;0.01273770909756422;12762014023680.0;3477819.0;12762014023680.0
14;0.013930385932326317;0.01;0.09219828993082047;0.013930385932326317;3965308633088.0;1941378.25;3965308633088.0
15;0.019171785563230515;0.01;0.11254210770130157;0.019171785563230515;1259757502464.0;1096782.125;1259757502464.0
16;0.006007000338286161;0.01;0.06252443045377731;0.006007000338286161;401429659648.0;621040.25;401429659648.0
17;0.01648683100938797;0.01;0.1068415492773056;0.01648683100938797;129567653888.0;354122.375;129567653888.0
18;0.008908220566809177;0.01;0.07450989633798599;0.008908220566809177;43083268096.0;204958.9375;43083268096.0
19;0.007390315644443035;0.01;0.0669659823179245;0.007390315644443035;14500855808.0;119314.5859375;14500855808.0
20;0.007733653765171766;0.01;0.07062064856290817;0.007733653765171766;4976437760.0;70109.8984375;4976437760.0
21;0.01368255540728569;0.01;0.09060700982809067;0.01368255540728569;1733805184.0;41475.56640625;1733805184.0
22;0.004970623180270195;0.01;0.055077653378248215;0.004970623180270195;605871040.0;24539.373046875;605871040.0
23;0.007920854724943638;0.01;0.0716727077960968;0.007920854724943638;212011568.0;14501.626953125;212011568.0
24;0.005943938624113798;0.01;0.05944596976041794;0.005943938624113798;72997224.0;8481.78515625;72997224.0
25;0.004777927417308092;0.01;0.056390248239040375;0.004777927417308092;24117550.0;4848.296875;24117550.0
26;0.010641802102327347;0.01;0.08102241903543472;0.010641802102327347;7469152.0;2674.945068359375;7469152.0
27;0.0031971195712685585;0.01;0.04872849956154823;0.0031971195712685585;2245868.25;1447.567626953125;2245868.25
28;0.006389646790921688;0.01;0.0639970526099205;0.006389646790921688;635736.4375;755.411376953125;635736.4375
29;0.004659805912524462;0.01;0.05465241149067879;0.004659805912524462;181875.640625;395.4835510253906;181875.640625
30;0.007922065444290638;0.01;0.0697384625673294;0.007922065444290638;53232.66796875;209.17874145507812;53232.66796875
31;0.007252635434269905;0.01;0.06465162336826324;0.007252635434269905;15646.84765625;110.11640167236328;15646.84765625
32;0.0030856772791594267;0.01;0.04530638828873634;0.0030856772791594267;4887.0478515625;60.6915283203125;4887.0478515625
33;0.0047227018512785435;0.01;0.05508984625339508;0.0047227018512785435;1399.2884521484375;31.96559715270996;1399.2884521484375
34;0.0029707513749599457;0.01;0.0426187664270401;0.0029707513749599457;398.9058837890625;16.871400833129883;398.9058837890625
35;0.003933913540095091;0.01;0.04766282066702843;0.003933913540095091;103.56031799316406;8.475223541259766;103.56031799316406
36;0.0020748265087604523;0.01;0.03690927103161812;0.0020748265087604523;22.914405822753906;3.9185540676116943;22.914405822753906
37;0.0024231462739408016;0.01;0.03970496729016304;0.0024231462739408016;3.615133047103882;1.5149129629135132;3.615133047103882
38;0.0036023615393787622;0.01;0.04692333936691284;0.0036023615393787622;0.6071997880935669;0.6457762122154236;0.6071997880935669
39;0.0030231778509914875;0.01;0.0415075421333313;0.0030231778509914875;0.8490875959396362;0.8259141445159912;0.8490875959396362
40;0.0038352699484676123;0.01;0.04719545692205429;0.0038352699484676123;1.1169359683990479;0.9975846409797668;1.1169359683990479
41;0.002381269820034504;0.01;0.03782274201512337;0.002381269820034504;1.389641284942627;1.1189179420471191;1.389641284942627
42;0.0032037929631769657;0.01;0.044232551008462906;0.0032037929631769657;1.47428560256958;1.147152304649353;1.47428560256958
43;0.0028240582905709743;0.01;0.042754530906677246;0.0028240582905709743;1.2216342687606812;1.0356022119522095;1.2216342687606812
44;0.00293783494271338;0.01;0.041437603533267975;0.00293783494271338;0.9547926783561707;0.9045929312705994;0.9547926783561707
