epoch;accuracy;loss;lr;precision;val_accuracy;val_loss;val_precision
0;0.4350000023841858;2.6488864421844482;0.01;0.41566264629364014;0.3461538553237915;51109052.0;0.3461538553237915
1;0.5849999785423279;1.3671032190322876;0.01;0.9375;0.3461538553237915;472426048.0;0.3461538553237915
2;0.6800000071525574;0.8337276577949524;0.01;0.7666666507720947;0.3461538553237915;134007632.0;0.3461538553237915
3;0.6899999976158142;0.649121105670929;0.01;0.7588235139846802;0.3461538553237915;21981070.0;0.3461538553237915
4;0.7049999833106995;0.6282636523246765;0.01;0.8145695328712463;0.3461538553237915;3226212.25;0.3461538553237915
5;0.7099999785423279;0.5883714556694031;0.01;0.8916666507720947;0.3461538553237915;662813.25;0.3461538553237915
6;0.8050000071525574;0.5247429609298706;0.01;0.8341968655586243;0.3461538553237915;125800.953125;0.3461538553237915
7;0.8399999737739563;0.41067954897880554;0.01;0.8442211151123047;0.3461538553237915;33889.59765625;0.3461538553237915
8;0.8799999952316284;0.3555968403816223;0.01;0.8799999952316284;0.3461538553237915;11183.3125;0.3461538553237915
9;0.9150000214576721;0.45153385400772095;0.01;0.9145728349685669;0.3461538553237915;5069.130859375;0.3461538553237915
10;0.6100000143051147;0.9271752834320068;0.01;0.6111111044883728;0.3461538553237915;12700.0830078125;0.3461538553237915
11;0.7350000143051147;0.7043496966362;0.01;0.7357512712478638;0.3461538553237915;9649.1337890625;0.3461538553237915
12;0.7149999737739563;0.62770676612854;0.01;0.9537037014961243;0.3461538553237915;5767.0478515625;0.3461538553237915
13;0.6650000214576721;0.6435944437980652;0.01;0.9716981053352356;0.3461538553237915;2573.868408203125;0.3461538553237915
14;0.7900000214576721;0.632516622543335;0.01;0.9813084006309509;0.3461538553237915;1093.1790771484375;0.3461538553237915
15;0.7950000166893005;0.5933672785758972;0.01;0.8835616707801819;0.3461538553237915;270.8792724609375;0.3461538553237915
16;0.8149999976158142;0.5401279926300049;0.01;0.8232323527336121;0.3461538553237915;105.16809844970703;0.3461538553237915
17;0.8399999737739563;0.4575585424900055;0.01;0.8786126971244812;0.3461538553237915;125.58454895019531;0.3461538553237915
18;0.800000011920929;0.4347916841506958;0.01;0.808080792427063;0.3461538553237915;87.95629119873047;0.3461538553237915
19;0.8199999928474426;0.4075011909008026;0.01;0.8241205811500549;0.3461538553237915;104.75908660888672;0.3461538553237915
20;0.8799999952316284;0.4634428322315216;0.01;0.8781725764274597;0.3461538553237915;79.59452056884766;0.3461538553237915
21;0.8299999833106995;0.43756020069122314;0.01;0.8358974456787109;0.3461538553237915;41.68136978149414;0.3461538553237915
22;0.8199999928474426;0.4021771550178528;0.01;0.8190954923629761;0.3461538553237915;36.43576431274414;0.3461538553237915
23;0.8899999856948853;0.4029703140258789;0.01;0.897849440574646;0.3461538553237915;34.01119613647461;0.3461538553237915
24;0.8799999952316284;0.3717106580734253;0.01;0.8838383555412292;0.3461538553237915;15.690239906311035;0.3461538553237915
25;0.8550000190734863;0.34633880853652954;0.01;0.8550000190734863;0.6538461446762085;1.134430170059204;0.6800000071525574
26;0.7799999713897705;0.5079322457313538;0.01;0.7783505320549011;0.6538461446762085;2.9609053134918213;0.6538461446762085
27;0.8949999809265137;0.31087130308151245;0.01;0.9030612111091614;0.6538461446762085;2.590118408203125;0.6538461446762085
28;0.8949999809265137;0.3020489513874054;0.01;0.9030612111091614;0.692307710647583;2.093012571334839;0.692307710647583
29;0.9200000166893005;0.2546271085739136;0.01;0.9200000166893005;0.6153846383094788;1.6626111268997192;0.6153846383094788
30;0.9150000214576721;0.2482755035161972;0.01;0.9195979833602905;0.692307710647583;2.2278482913970947;0.692307710647583
31;0.9049999713897705;0.3110928237438202;0.01;0.9049999713897705;0.692307710647583;2.403590202331543;0.692307710647583
32;0.925000011920929;0.27976709604263306;0.01;0.925000011920929;0.6538461446762085;2.8734045028686523;0.6538461446762085
33;0.8450000286102295;0.32642340660095215;0.01;0.8535353541374207;0.692307710647583;3.18760347366333;0.692307710647583
34;0.8949999809265137;0.29509931802749634;0.01;0.8939393758773804;0.692307710647583;4.105259418487549;0.692307710647583
35;0.9049999713897705;0.28098249435424805;0.01;0.9090909361839294;0.692307710647583;7.2791924476623535;0.692307710647583
36;0.8600000143051147;0.400962233543396;0.01;0.8600000143051147;0.692307710647583;5.192177772521973;0.692307710647583
37;0.8849999904632568;0.3449060022830963;0.01;0.8844221234321594;0.6538461446762085;1.5488371849060059;0.6538461446762085
38;0.7950000166893005;0.4296059310436249;0.01;0.7950000166893005;0.6538461446762085;1.8474864959716797;0.6538461446762085
39;0.8500000238418579;0.3572886288166046;0.01;0.8695651888847351;0.5769230723381042;0.8591550588607788;0.5769230723381042
40;0.9300000071525574;0.27380719780921936;0.01;0.9289340376853943;0.5769230723381042;0.8375874757766724;0.5769230723381042
41;0.9300000071525574;0.25244081020355225;0.01;0.9346733689308167;0.6153846383094788;0.804324209690094;0.6153846383094788
42;0.9399999976158142;0.23928315937519073;0.01;0.9447236061096191;0.6153846383094788;0.8500648736953735;0.6153846383094788
43;0.9549999833106995;0.20724594593048096;0.01;0.9549999833106995;0.6153846383094788;1.22175133228302;0.6153846383094788
44;0.9549999833106995;0.19012272357940674;0.01;0.9549999833106995;0.6153846383094788;1.5120106935501099;0.6153846383094788
45;0.9549999833106995;0.19282019138336182;0.01;0.9547738432884216;0.6153846383094788;2.0528500080108643;0.6153846383094788
46;0.949999988079071;0.22282026708126068;0.01;0.949999988079071;0.6153846383094788;1.9160112142562866;0.6153846383094788
47;0.9599999785423279;0.1895100474357605;0.01;0.9599999785423279;0.6153846383094788;2.757598876953125;0.6153846383094788
48;0.9449999928474426;0.20605435967445374;0.01;0.9449999928474426;0.6153846383094788;2.185926914215088;0.6153846383094788
49;0.9599999785423279;0.18436525762081146;0.01;0.9597989916801453;0.6153846383094788;2.655412435531616;0.6153846383094788
50;0.9449999928474426;0.18043728172779083;0.01;0.9449999928474426;0.6153846383094788;3.462688446044922;0.6153846383094788
51;0.875;0.27632400393486023;0.01;0.875;0.6153846383094788;4.301510810852051;0.6153846383094788
52;0.9449999928474426;0.20183780789375305;0.01;0.9449999928474426;0.6153846383094788;4.0167012214660645;0.6153846383094788
53;0.9549999833106995;0.15116819739341736;0.01;0.9597989916801453;0.9230769276618958;2.4247615337371826;0.9599999785423279
54;0.875;0.2629736661911011;0.01;0.8793969750404358;0.6153846383094788;2.6964759826660156;0.6153846383094788
55;0.9399999976158142;0.26793718338012695;0.01;0.9447236061096191;0.6153846383094788;2.832303762435913;0.6153846383094788
56;0.9549999833106995;0.20931191742420197;0.01;0.9549999833106995;0.6153846383094788;1.972554087638855;0.6153846383094788
57;0.9200000166893005;0.243913471698761;0.01;0.9200000166893005;0.5769230723381042;5.275151252746582;0.5769230723381042
58;0.9200000166893005;0.37270042300224304;0.01;0.9246231317520142;0.692307710647583;4.3604960441589355;0.692307710647583
59;0.9200000166893005;0.2450379878282547;0.01;0.9200000166893005;0.692307710647583;1.9941779375076294;0.692307710647583
60;0.9100000262260437;0.2419842779636383;0.01;0.9100000262260437;0.692307710647583;1.1253561973571777;0.692307710647583
61;0.9449999928474426;0.17493396997451782;0.01;0.9449999928474426;0.692307710647583;0.8939409852027893;0.692307710647583
62;0.9449999928474426;0.16664646565914154;0.01;0.9447236061096191;0.692307710647583;0.9516847133636475;0.692307710647583
63;0.9350000023841858;0.1565195471048355;0.01;0.9396985173225403;0.7307692170143127;0.7180213928222656;0.7307692170143127
64;0.925000011920929;0.31168055534362793;0.01;0.929648220539093;0.6153846383094788;0.7883415222167969;0.6153846383094788
65;0.9350000023841858;0.21293197572231293;0.01;0.9350000023841858;0.692307710647583;0.8129653930664062;0.692307710647583
66;0.949999988079071;0.20338697731494904;0.01;0.949999988079071;0.6153846383094788;0.9762274026870728;0.6153846383094788
67;0.9300000071525574;0.2683541178703308;0.01;0.9300000071525574;0.6153846383094788;2.071916103363037;0.6153846383094788
68;0.9350000023841858;0.23642466962337494;0.01;0.9350000023841858;0.6153846383094788;1.4802470207214355;0.9230769276618958
69;0.9399999976158142;0.2505277693271637;0.01;0.9679144620895386;0.6153846383094788;1.806671380996704;0.6153846383094788
70;0.949999988079071;0.2052718549966812;0.01;0.949999988079071;0.6153846383094788;1.9630866050720215;0.6153846383094788
71;0.9200000166893005;0.24003440141677856;0.01;0.9200000166893005;0.6153846383094788;2.1067302227020264;0.6153846383094788
72;0.9399999976158142;0.21988964080810547;0.01;0.9399999976158142;0.6153846383094788;1.9314364194869995;0.6153846383094788
73;0.9300000071525574;0.2486705631017685;0.01;0.9346733689308167;0.6153846383094788;1.329548716545105;0.6153846383094788
74;0.9549999833106995;0.2102460265159607;0.01;0.9549999833106995;0.6153846383094788;0.955900251865387;0.6153846383094788
75;0.949999988079071;0.20037958025932312;0.01;0.949999988079071;0.6153846383094788;1.3227025270462036;0.6153846383094788
76;0.949999988079071;0.2001115083694458;0.01;0.949999988079071;0.6153846383094788;1.5457873344421387;0.6153846383094788
77;0.9549999833106995;0.19311924278736115;0.01;0.9547738432884216;0.6153846383094788;1.7630956172943115;0.6153846383094788
78;0.9549999833106995;0.19243758916854858;0.01;0.9545454382896423;0.6153846383094788;1.138243556022644;0.6153846383094788
79;0.9049999713897705;0.22346198558807373;0.01;0.909547746181488;0.6153846383094788;2.139057159423828;0.6153846383094788
80;0.949999988079071;0.18930423259735107;0.01;0.949999988079071;0.6153846383094788;2.1517770290374756;0.6153846383094788
81;0.9399999976158142;0.23683279752731323;0.01;0.9399999976158142;0.6153846383094788;0.779477059841156;0.6153846383094788
82;0.9549999833106995;0.18607257306575775;0.01;0.9549999833106995;0.6153846383094788;0.7732951045036316;0.6153846383094788
83;0.949999988079071;0.2034127414226532;0.01;0.949999988079071;0.6153846383094788;1.0377066135406494;0.6153846383094788
84;0.9549999833106995;0.1876729130744934;0.01;0.9549999833106995;0.6153846383094788;1.6207540035247803;0.695652186870575
85;0.9549999833106995;0.16960325837135315;0.01;0.9597989916801453;0.7692307829856873;1.9828776121139526;0.800000011920929
86;0.949999988079071;0.19549916684627533;0.01;0.9589743614196777;0.7692307829856873;2.3038408756256104;0.7692307829856873
87;0.9549999833106995;0.16742616891860962;0.01;0.9593908786773682;0.6153846383094788;2.724392890930176;0.6153846383094788
88;0.9449999928474426;0.201879620552063;0.01;0.9497487545013428;0.6153846383094788;2.736610174179077;0.6153846383094788
89;0.9449999928474426;0.18603795766830444;0.01;0.9497487545013428;0.7692307829856873;2.600757598876953;0.7692307829856873
90;0.9350000023841858;0.1924854815006256;0.01;0.9396985173225403;0.6153846383094788;2.705928325653076;0.6153846383094788
91;0.949999988079071;0.18053032457828522;0.01;0.949999988079071;0.6153846383094788;3.575669765472412;0.6153846383094788
92;0.9399999976158142;0.25010955333709717;0.01;0.9399999976158142;0.6153846383094788;3.185944080352783;0.6153846383094788
93;0.9449999928474426;0.18824443221092224;0.01;0.9449999928474426;0.6153846383094788;2.916839361190796;0.6666666865348816
