epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;0.1378341019153595;0.008;0.2933315932750702;0.1378341019153595;1808.155517578125;42.51235580444336;1808.155517578125
1;0.05803167074918747;0.008;0.1890082210302353;0.05803167074918747;280453.65625;529.4652099609375;280453.65625
2;0.03488786146044731;0.008;0.13710317015647888;0.03488786146044731;8422468.0;2900.12939453125;8422468.0
3;0.06170419603586197;0.008;0.20711079239845276;0.06170419603586197;16772085.0;4088.06103515625;16772085.0
4;0.07186286896467209;0.008;0.19002710282802582;0.07186286896467209;9024502.0;2997.98876953125;9024502.0
5;0.036116987466812134;0.008;0.160393625497818;0.036116987466812134;2480370.0;1571.136962890625;2480370.0
6;0.09893681108951569;0.008;0.21621909737586975;0.09893681108951569;442124.9375;663.4733276367188;442124.9375
7;0.019635943695902824;0.008;0.10996975749731064;0.019635943695902824;74319.3515625;271.2423400878906;74319.3515625
8;0.051273927092552185;0.008;0.1344834566116333;0.051273927092552185;17214.029296875;130.6079864501953;17214.029296875
9;0.008821896277368069;0.008;0.07383738458156586;0.008821896277368069;3640.51123046875;60.156822204589844;3640.51123046875
10;0.022797485813498497;0.008;0.12469805777072906;0.022797485813498497;1554.180908203125;39.31946563720703;1554.180908203125
11;0.009221288375556469;0.008;0.07987678796052933;0.009221288375556469;1802.7503662109375;42.36726379394531;1802.7503662109375
12;0.03339304029941559;0.008;0.09891277551651001;0.03339304029941559;0.7060883045196533;0.8238657116889954;0.7060883045196533
13;0.32432734966278076;0.008;0.37813425064086914;0.32432734966278076;3.438203811645508;1.8291813135147095;3.438203811645508
14;0.03531302139163017;0.008;0.1402779519557953;0.03531302139163017;8.05983829498291;2.831951141357422;8.05983829498291
15;0.04267716035246849;0.008;0.1649511158466339;0.04267716035246849;15.888147354125977;3.914125919342041;15.888147354125977
16;0.048840463161468506;0.008;0.21057860553264618;0.048840466886758804;4.097072124481201;1.963079810142517;4.097072124481201
17;0.0065952809527516365;0.008;0.06570475548505783;0.0065952809527516365;0.32351329922676086;0.4878999590873718;0.32351329922676086
18;0.09850567579269409;0.008;0.23242348432540894;0.09850567579269409;0.5168389081954956;0.6465541124343872;0.5168389081954956
19;0.009734966792166233;0.008;0.07705521583557129;0.009734966792166233;0.4480922818183899;0.5832579731941223;0.4480922818183899
20;0.006380910985171795;0.008;0.061906300485134125;0.006380910985171795;0.37865564227104187;0.567176878452301;0.37865564227104187
21;0.003566741943359375;0.008;0.05127629637718201;0.003566741943359375;0.021789900958538055;0.11532348394393921;0.021789900958538055
22;0.007395220920443535;0.008;0.07168731838464737;0.007395220920443535;0.0031309775076806545;0.04171859472990036;0.0031309775076806545
23;0.005300434771925211;0.008;0.06015775725245476;0.005300434771925211;0.004585398826748133;0.05302489548921585;0.004585398826748133
24;0.004797033034265041;0.008;0.055373597890138626;0.004797033034265041;0.23119871318340302;0.44715356826782227;0.23119871318340302
25;0.002983525162562728;0.008;0.04423585161566734;0.0029835253953933716;0.004539784975349903;0.05120275169610977;0.004539784975349903
26;0.0029410766437649727;0.008;0.04305194318294525;0.0029410766437649727;0.005246820859611034;0.05794008821249008;0.005246820859611034
27;0.009109877049922943;0.008;0.07478541135787964;0.009109877049922943;0.005653901491314173;0.06371942907571793;0.005653901491314173
28;0.004980004392564297;0.008;0.05340292304754257;0.004980004392564297;0.0036097567062824965;0.04928436502814293;0.0036097567062824965
29;0.007594149559736252;0.008;0.07293304055929184;0.007594149559736252;0.004245595540851355;0.053794555366039276;0.004245595540851355
30;0.0029744061175733805;0.008;0.04262714833021164;0.0029744061175733805;0.004854188300669193;0.05825446918606758;0.004854188300669193
31;0.00590920215472579;0.008;0.05972669646143913;0.00590920215472579;0.005254274699836969;0.054472923278808594;0.005254274699836969
32;0.004854393191635609;0.008;0.05581670254468918;0.004854393191635609;0.005929530598223209;0.06577517092227936;0.005929530598223209
33;0.002966935047879815;0.008;0.04395376145839691;0.002966935047879815;0.007048091385513544;0.07415066659450531;0.007048091385513544
34;0.0027699291240423918;0.008;0.04251483455300331;0.0027699291240423918;0.007203404791653156;0.07625092566013336;0.007203404791653156
35;0.005707280244678259;0.008;0.05313990265130997;0.005707280244678259;0.0059889256954193115;0.0686424970626831;0.0059889256954193115
36;0.002208303427323699;0.008;0.036257144063711166;0.002208303427323699;0.004473972134292126;0.058112334460020065;0.004473972134292126
37;0.005551185458898544;0.008;0.06006781384348869;0.005551185458898544;0.003963666036725044;0.05514401197433472;0.003963666036725044
38;0.004560315050184727;0.008;0.05655749514698982;0.004560315050184727;0.004056447185575962;0.05591673403978348;0.004056447185575962
39;0.0018937248969450593;0.008;0.03502073138952255;0.0018937248969450593;0.003949896898120642;0.05488443374633789;0.003949896898120642
40;0.003257051343098283;0.008;0.049552831798791885;0.003257051343098283;0.004728986881673336;0.060673702508211136;0.004728986881673336
41;0.0015497736167162657;0.008;0.031661197543144226;0.0015497736167162657;0.005896863993257284;0.06844857335090637;0.005896863993257284
42;0.0028539160266518593;0.008;0.0440012626349926;0.0028539160266518593;0.00631441455334425;0.07103246450424194;0.00631441455334425
43;0.0012701343512162566;0.008;0.029378581792116165;0.0012701343512162566;0.005783574189990759;0.06754360347986221;0.005783574189990759
44;0.002003466710448265;0.008;0.034391142427921295;0.002003466710448265;0.005347422324120998;0.06464946269989014;0.005347422324120998
45;0.0014454900519922376;0.008;0.030229635536670685;0.0014454900519922376;0.005057946313172579;0.06241884082555771;0.005057946313172579
46;0.0019326744368299842;0.008;0.03624029830098152;0.0019326744368299842;0.004687465727329254;0.05880466848611832;0.004687465727329254
47;0.001325349323451519;0.008;0.02959737554192543;0.001325349323451519;0.004490325693041086;0.05590665340423584;0.004490325693041086
48;0.0011731548001989722;0.008;0.028132757171988487;0.0011731548001989722;0.004569308366626501;0.05539192631840706;0.004569308366626501
49;0.0011075908550992608;0.008;0.02743333950638771;0.0011075908550992608;0.004658268298953772;0.0553707554936409;0.004658268298953772
50;0.00135423569008708;0.008;0.02859082818031311;0.00135423569008708;0.004731167107820511;0.05687694624066353;0.004731167107820511
51;0.0016980001237243414;0.008;0.03226418420672417;0.0016980001237243414;0.004497156478464603;0.058874089270830154;0.004497156478464603
52;0.0011464323615655303;0.008;0.02866216190159321;0.0011464323615655303;0.004270728677511215;0.058541812002658844;0.004270728677511215
53;0.0014898264780640602;0.008;0.030995266512036324;0.0014898264780640602;0.00420819316059351;0.05553564429283142;0.00420819316059351
54;0.0009870993671938777;0.008;0.025086678564548492;0.0009870993671938777;0.004698018543422222;0.05798190087080002;0.004698018543422222
55;0.0014495145296677947;0.008;0.030190570279955864;0.0014495144132524729;0.004689761903136969;0.058347187936306;0.004689761903136969
56;0.0012503088219091296;0.008;0.02922995202243328;0.0012503088219091296;0.004263951443135738;0.05359271913766861;0.004263951443135738
57;0.0016880499897524714;0.008;0.030643314123153687;0.0016880499897524714;0.004055260680615902;0.05026347562670708;0.004055260680615902
58;0.0011563446605578065;0.008;0.026389583945274353;0.0011563446605578065;0.004152500070631504;0.05098617076873779;0.004152500070631504
59;0.0012594889849424362;0.008;0.027970019727945328;0.0012594889849424362;0.00410168943926692;0.05094708874821663;0.00410168943926692
60;0.0014341174392029643;0.008;0.029236968606710434;0.0014341174392029643;0.0036636963486671448;0.04958957061171532;0.0036636963486671448
