epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;0.9740654826164246;0.008;0.28924646973609924;0.9740654826164246;1662434176.0;27579.9375;1662434176.0
1;0.006811848375946283;0.008;0.05766106769442558;0.006811848375946283;642.7871704101562;19.67731475830078;642.7871704101562
2;0.005568263586610556;0.008;0.047549083828926086;0.005568263586610556;0.10842938721179962;0.297361820936203;0.10842938721179962
3;0.003268771804869175;0.008;0.03513617441058159;0.003268771804869175;0.21684050559997559;0.44080305099487305;0.21684050559997559
4;0.003420424647629261;0.008;0.036021638661623;0.003420424647629261;0.22088564932346344;0.4446256458759308;0.22088564932346344
5;0.004793429747223854;0.008;0.04179583117365837;0.004793429747223854;0.20321302115917206;0.4258989691734314;0.20321302115917206
6;0.003283126512542367;0.008;0.032582398504018784;0.003283126512542367;0.22681526839733124;0.4511117935180664;0.22681526839733124
7;0.0033111553639173508;0.008;0.036082714796066284;0.0033111553639173508;0.24379105865955353;0.46919023990631104;0.24379105865955353
8;0.0038746646605432034;0.008;0.04204971343278885;0.0038746646605432034;0.25075361132621765;0.476942777633667;0.25075361132621765
9;0.0025150682777166367;0.008;0.030104579403996468;0.0025150682777166367;0.21846404671669006;0.4427466094493866;0.21846404671669006
10;0.002630544127896428;0.008;0.030977802351117134;0.002630544127896428;0.1842210441827774;0.4037175178527832;0.1842210441827774
11;0.00221103779040277;0.008;0.026866575703024864;0.00221103779040277;0.18064959347248077;0.4001656770706177;0.18064959347248077
12;0.002605285495519638;0.008;0.0282658152282238;0.002605285495519638;0.16928279399871826;0.38487398624420166;0.16928279399871826
13;0.002082269871607423;0.008;0.026535339653491974;0.002082269871607423;0.14824000000953674;0.3588552474975586;0.14824000000953674
14;0.0018523090984672308;0.008;0.023068077862262726;0.0018523090984672308;0.14315299689769745;0.35257211327552795;0.14315299689769745
15;0.0023201608564704657;0.008;0.02444707229733467;0.0023201608564704657;0.19143177568912506;0.4121319055557251;0.19143177568912506
16;0.0020495031494647264;0.008;0.024864712730050087;0.0020495031494647264;0.10952883213758469;0.3053044378757477;0.10952883213758469
17;0.0015472525265067816;0.008;0.021200628951191902;0.0015472525265067816;0.1356450468301773;0.34010934829711914;0.1356450468301773
18;0.0016796508571133018;0.008;0.020920949056744576;0.0016796508571133018;0.15503549575805664;0.36663568019866943;0.15503549575805664
19;0.0014578488189727068;0.008;0.020810328423976898;0.0014578488189727068;0.18408316373825073;0.4018268883228302;0.18408316373825073
20;0.001246629050001502;0.008;0.018345888704061508;0.001246629050001502;0.0030114552937448025;0.028042389079928398;0.0030114552937448025
21;0.0018100535962730646;0.008;0.022244641557335854;0.0018100535962730646;0.10214737057685852;0.2941378057003021;0.10214737057685852
22;0.001472548465244472;0.008;0.021118978038430214;0.001472548465244472;0.09000537544488907;0.277435302734375;0.09000537544488907
23;0.0016261395066976547;0.008;0.023869913071393967;0.0016261395066976547;0.12522587180137634;0.32530030608177185;0.12522587180137634
24;0.001500493148341775;0.008;0.02104433812201023;0.001500493148341775;0.001326936879195273;0.023445352911949158;0.001326936879195273
25;0.001334800268523395;0.008;0.019701000303030014;0.001334800268523395;0.0584883876144886;0.2186593860387802;0.0584883876144886
26;0.0013871720293536782;0.008;0.01814119890332222;0.0013871720293536782;0.019325794652104378;0.10290544480085373;0.019325794652104378
27;0.0015256060287356377;0.008;0.020413078367710114;0.0015256060287356377;0.06645779311656952;0.2316046953201294;0.06645779311656952
28;0.0013601764803752303;0.008;0.02162817306816578;0.0013601764803752303;0.12453461438417435;0.3230777084827423;0.12453461438417435
29;0.0010901710484176874;0.008;0.0184363704174757;0.0010901710484176874;0.15278871357440948;0.36107441782951355;0.15278871357440948
30;0.001078055240213871;0.008;0.016887640580534935;0.001078055240213871;0.14972788095474243;0.3573964536190033;0.14972788095474243
31;0.0008741337805986404;0.008;0.014939555898308754;0.0008741337805986404;0.0006456082919612527;0.015144248493015766;0.0006456082919612527
32;0.0012713770847767591;0.008;0.0180947445333004;0.0012713770847767591;0.0010033976286649704;0.02223954349756241;0.0010033976286649704
33;0.0011006684508174658;0.008;0.01759413629770279;0.0011006684508174658;0.0011684370692819357;0.024816283956170082;0.0011684370692819357
34;0.0013896230375394225;0.008;0.022928379476070404;0.0013896230375394225;0.0019946701359003782;0.027180299162864685;0.0019946701359003782
35;0.0009273691684938967;0.008;0.0161726176738739;0.0009273691684938967;0.0009236522600986063;0.021067120134830475;0.0009236522600986063
36;0.001015525427646935;0.008;0.018024368211627007;0.001015525427646935;0.0007702386355958879;0.01669958047568798;0.0007702386355958879
37;0.000884361332282424;0.008;0.015839695930480957;0.000884361332282424;0.10155262798070908;0.29095181822776794;0.10155262798070908
38;0.0008448791340924799;0.008;0.015629898756742477;0.0008448791340924799;0.16975922882556915;0.3895666003227234;0.16975922882556915
